-33.447604,-70.672861,SANTIAGO,EL CENTRO,131 V
-33.437971,-70.656535,SANTIAGO,EL CENTRO,131 V
-33.454494,-70.63261,SANTIAGO,PARQUE ALMAGRO,131
-53.1767803,-70.9247441,SANTIAGO,PARQUE ALMAGRO,131
-42.471744,-73.485819,SANTIAGO,EL CENTRO,131 M
-33.633666,-71.612173,SANTIAGO,EL CENTRO,131 M
-23.6504369,-70.3874358,SANTIAGO,EL CENTRO,131 M
-42.376524,-72.415017,SANTIAGO,PARQUE ALMAGRO,131
-33.44178,-70.669742,SANTIAGO,EL CENTRO,131 V
-46.626879,-72.677331,SANTIAGO,PARQUE ALMAGRO,131
-33.488714,-70.651076,SANTIAGO,EL CENTRO,131 V
-33.436914,-70.643134,SANTIAGO,EL CENTRO,131 V
-33.620318,-70.61258,SANTIAGO,EL CENTRO,131 V
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,131
-36.6037618,-72.107118,SANTIAGO,EL CENTRO,131 V
-42.376524,-72.415017,SANTIAGO,PARQUE ALMAGRO,131
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 V
-33.429907,-70.627716,SANTIAGO,EL CENTRO,131 M
-33.445343,-70.638592,SANTIAGO,PARQUE ALMAGRO,131
-33.428402,-70.672023,SANTIAGO,EL CENTRO,131 M
-33.453833,-70.656643,SANTIAGO,PARQUE ALMAGRO,131
-33.4492381,-70.6770922,SANTIAGO,EL CENTRO,131 V
-33.540171,-71.591915,SANTIAGO,EL CENTRO,131 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 V
-33.436599,-70.672765,SANTIAGO,EL CENTRO,131 M
-23.604771,-70.380608,SANTIAGO,EL CENTRO,131 V
-33.429197,-70.669296,SANTIAGO,EL CENTRO,131 V
-22.460332,-68.924847,SANTIAGO,EL CENTRO,131 V
-41.357081,-72.979107,SANTIAGO,EL CENTRO,131 V
-36.804768,-73.046522,SANTIAGO,EL CENTRO,131 V
-33.452558,-70.633111,SANTIAGO,PARQUE ALMAGRO,131
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,131
-33.439841,-70.641425,SANTIAGO,EL CENTRO,131 V
-35.470351,-71.553522,SANTIAGO,EL CENTRO,131 V
-33.633666,-71.612173,SANTIAGO,EL CENTRO,131 M
-37.033511,-72.401029,SANTIAGO,PARQUE ALMAGRO,131
-34.640206,-71.366382,SANTIAGO,EL CENTRO,131 V
-33.456131,-70.664754,SANTIAGO,PARQUE ALMAGRO,131
-32.753481,-70.723223,SANTIAGO,PARQUE ALMAGRO,131
-33.438868,-70.66559,SANTIAGO,EL CENTRO,131 M
-39.813906,-73.242512,SANTIAGO,EL CENTRO,131 V
-18.36015,-70.024058,SANTIAGO,EL CENTRO,131 M
-33.1889576,-70.6681769,SANTIAGO,PARQUE ALMAGRO,131
-33.414324,-70.648717,SANTIAGO,EL CENTRO,131 V
-33.436114,-70.67329,SANTIAGO,EL CENTRO,131 M
-33.438581,-70.650684,SANTIAGO,EL CENTRO,131 V
-42.471744,-73.485819,SANTIAGO,EL CENTRO,131 M
-33.4308255,-70.67022,SANTIAGO,EL CENTRO,131 M
-33.4328915,-70.677509,SANTIAGO,EL CENTRO,131 M
-42.376524,-72.415017,SANTIAGO,PARQUE ALMAGRO,131
-38.544676,-72.43851,SANTIAGO,EL CENTRO,131 V
-36.609798,-72.1455683,SANTIAGO,PARQUE ALMAGRO,131
-33.501531,-70.766216,SANTIAGO,EL CENTRO,131 M
-34.203604,-70.608737,SANTIAGO,PARQUE ALMAGRO,131
-33.453779,-70.632801,SANTIAGO,PARQUE ALMAGRO,131
-33.4452071,-70.6440969,SANTIAGO,PARQUE ALMAGRO,131
-33.447185,-70.645909,SANTIAGO,PARQUE ALMAGRO,131
-27.344074,-70.366269,SANTIAGO,EL CENTRO,131 V
-33.4503009,-70.6417196,SANTIAGO,PARQUE ALMAGRO,131
-33.436054,-70.667685,SANTIAGO,EL CENTRO,131 M
-33.436022,-70.666727,SANTIAGO,EL CENTRO,131 M
-33.437516,-70.646017,SANTIAGO,EL CENTRO,131 V
-33.449303,-70.633061,SANTIAGO,PARQUE ALMAGRO,131
-33.436763,-70.657507,SANTIAGO,EL CENTRO,131 M
-33.440326,-70.657139,SANTIAGO,EL CENTRO,131 V
-26.919173,-68.26321,SANTIAGO,PARQUE ALMAGRO,131
-33.567526,-70.788695,SANTIAGO,EL CENTRO,131 M
-33.441339,-70.655809,SANTIAGO,PARQUE ALMAGRO,131
-41.867373,-72.45868,SANTIAGO,EL CENTRO,131 M
-33.439783,-70.655069,SANTIAGO,EL CENTRO,131 M
-33.4537794,-70.6328009,SANTIAGO,PARQUE ALMAGRO,131
-42.376524,-72.415017,SANTIAGO,PARQUE ALMAGRO,131
-33.4477212,-70.6394755,SANTIAGO,PARQUE ALMAGRO,131
-27.344074,-70.366269,SANTIAGO,EL CENTRO,131 V
-39.881368,-72.716959,SANTIAGO,PARQUE ALMAGRO,131
-33.456477,-70.665246,SANTIAGO,EL CENTRO,131 V
-22.460332,-68.924847,SANTIAGO,EL CENTRO,131 M
-33.4392764,-70.6694891,SANTIAGO,EL CENTRO,131 M
-33.4530849,-70.6613192,SANTIAGO,PARQUE ALMAGRO,131
-33.542419,-70.634112,SANTIAGO,PARQUE ALMAGRO,131
-41.357081,-72.979107,SANTIAGO,EL CENTRO,131 M
-29.901862,-71.249327,SANTIAGO,EL CENTRO,131 V
-34.9848399,-71.2387639,SANTIAGO,PARQUE ALMAGRO,131
-27.344074,-70.366269,SANTIAGO,EL CENTRO,131 V
-33.44446,-70.633734,SANTIAGO,PARQUE ALMAGRO,131
-33.466759,-70.631269,SANTIAGO,PARQUE ALMAGRO,131
-51.542429,-72.33502,SANTIAGO,EL CENTRO,131 M
-32.775423,-71.53282,SANTIAGO,PARQUE ALMAGRO,131
-33.447147,-70.633752,SANTIAGO,PARQUE ALMAGRO,131
-33.44446,-70.633734,SANTIAGO,PARQUE ALMAGRO,131
-33.548404,-70.652741,SANTIAGO,EL CENTRO,131 V
-33.4461383,-70.6240732,SANTIAGO,PARQUE ALMAGRO,131
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 M
-33.439603,-70.645078,SANTIAGO,EL CENTRO,131 M
-33.434502,-70.653608,SANTIAGO,EL CENTRO,131 M
-32.837677,-70.616698,SANTIAGO,EL CENTRO,131 V
-36.804768,-73.046522,SANTIAGO,EL CENTRO,131 M
-33.43674,-70.670301,SANTIAGO,EL CENTRO,131 M
-33.5918148,-70.569679,SANTIAGO,EL CENTRO,131 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 V
-33.453683,-70.668669,SANTIAGO,PARQUE ALMAGRO,131
-33.447604,-70.672861,SANTIAGO,EL CENTRO,131 M
-36.591875,-72.113069,SANTIAGO,PARQUE ALMAGRO,131
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 V
-42.471744,-73.485819,SANTIAGO,EL CENTRO,131 M
-53.1538583,-70.9058762,SANTIAGO,EL CENTRO,131 V
-33.444951,-70.63551,SANTIAGO,PARQUE ALMAGRO,131
-32.796741,-71.507895,SANTIAGO,EL CENTRO,131 M
-38.535291,-72.424942,SANTIAGO,EL CENTRO,131 M
-33.4342294,-70.6638853,SANTIAGO,EL CENTRO,131 V
-33.446866,-70.637964,SANTIAGO,PARQUE ALMAGRO,131
-33.395251,-70.554802,SANTIAGO,EL CENTRO,131 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 M
-33.442648,-70.639186,SANTIAGO,PARQUE ALMAGRO,131
-27.344074,-70.366269,SANTIAGO,EL CENTRO,131 M
-33.577775,-70.824555,SANTIAGO,EL CENTRO,131 V
-23.610834,-70.382269,SANTIAGO,EL CENTRO,131 M
-46.626879,-72.677331,SANTIAGO,PARQUE ALMAGRO,131
-33.438868,-70.673052,SANTIAGO,EL CENTRO,131 V
-23.650725,-70.388208,SANTIAGO,EL CENTRO,131 M
-36.814893,-73.034384,SANTIAGO,EL CENTRO,131 M
-33.429857,-70.67716,SANTIAGO,PARQUE ALMAGRO,131
-33.454735,-70.647139,SANTIAGO,PARQUE ALMAGRO,131
-33.441418,-70.663173,SANTIAGO,EL CENTRO,131 M
-33.437049,-70.654656,SANTIAGO,EL CENTRO,131 M
-33.458208,-70.653634,SANTIAGO,PARQUE ALMAGRO,131
-33.452539,-70.668867,SANTIAGO,PARQUE ALMAGRO,131
-33.443337,-70.641641,SANTIAGO,PARQUE ALMAGRO,131
-33.463499,-70.633607,SANTIAGO,EL CENTRO,131 M
-41.3162694,-72.9845035,SANTIAGO,PARQUE ALMAGRO,131
-33.051177,-71.461654,SANTIAGO,EL CENTRO,131 M
-33.433244,-70.62316,SANTIAGO,EL CENTRO,131 M
-22.842297,-68.202499,SANTIAGO,PARQUE ALMAGRO,131
-33.457004,-70.654175,SANTIAGO,PARQUE ALMAGRO,131
-23.6379081,-70.3936092,SANTIAGO,PARQUE ALMAGRO,131
-33.447736,-70.637034,SANTIAGO,PARQUE ALMAGRO,131
-33.437393,-70.637582,SANTIAGO,EL CENTRO,131 V
-33.458907,-70.672953,SANTIAGO,EL CENTRO,131 V
-37.033511,-72.401029,SANTIAGO,PARQUE ALMAGRO,131
-18.483209,-70.291365,SANTIAGO,EL CENTRO,131 M
-33.433973,-70.683787,SANTIAGO,EL CENTRO,131 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 M
-29.901862,-71.249327,SANTIAGO,EL CENTRO,131 M
-33.435702,-70.667033,SANTIAGO,EL CENTRO,131 V
-33.439477,-70.668686,SANTIAGO,EL CENTRO,131 V
-33.414504,-70.650193,SANTIAGO,PARQUE ALMAGRO,131
-33.453683,-70.668669,SANTIAGO,PARQUE ALMAGRO,131
-33.4477355,-70.6370338,SANTIAGO,PARQUE ALMAGRO,131
-33.453514,-70.658261,SANTIAGO,PARQUE ALMAGRO,131
-32.837677,-70.616698,SANTIAGO,EL CENTRO,131 V
-33.414324,-70.648717,SANTIAGO,EL CENTRO,131 M
-33.453365,-70.659915,SANTIAGO,PARQUE ALMAGRO,131
-33.438931,-70.648131,SANTIAGO,EL CENTRO,131 M
-46.626879,-72.677331,SANTIAGO,EL CENTRO,131 M
-33.443733,-70.634162,SANTIAGO,PARQUE ALMAGRO,131
-50.359655,-75.353741,SANTIAGO,PARQUE ALMAGRO,131
-33.433236,-70.657897,SANTIAGO,EL CENTRO,131 V
-33.438395,-70.634793,SANTIAGO,PARQUE ALMAGRO,131
-38.544676,-72.43851,SANTIAGO,EL CENTRO,131 M
-33.4444128,-70.6332521,SANTIAGO,PARQUE ALMAGRO,131
-33.456075,-70.663799,SANTIAGO,EL CENTRO,131 V
-32.883006,-71.244228,SANTIAGO,PARQUE ALMAGRO,131
-33.445979,-70.671317,SANTIAGO,EL CENTRO,131 M
-33.432929,-70.674068,SANTIAGO,EL CENTRO,131 V
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,131
-36.608666,-72.111889,SANTIAGO,EL CENTRO,131 M
-33.439031,-70.672335,SANTIAGO,EL CENTRO,131 V
-33.448805,-70.677138,SANTIAGO,EL CENTRO,131 M
-33.4493863,-70.6315244,SANTIAGO,PARQUE ALMAGRO,131
-27.344074,-70.366269,SANTIAGO,EL CENTRO,131 M
-37.871647,-71.052931,SANTIAGO,EL CENTRO,132 M
-33.437467,-70.675951,SANTIAGO,EL CENTRO,132 V
-33.4396848,-70.677317,SANTIAGO,EL CENTRO,132 M
-38.52698,-72.439857,SANTIAGO,EL CENTRO,132 M
-33.550241,-71.594574,SANTIAGO,EL CENTRO,132 V
-34.185356,-70.645617,SANTIAGO,EL CENTRO,132 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-33.45274,-70.633685,SANTIAGO,EL CENTRO,132 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-18.472662,-70.303708,SANTIAGO,EL CENTRO,132 V
-32.446713,-71.221484,SANTIAGO,PARQUE ALMAGRO,132
-33.454669,-70.632344,SANTIAGO,PARQUE ALMAGRO,132
-27.344074,-70.366269,SANTIAGO,EL CENTRO,132 M
-33.446571,-70.649761,SANTIAGO,PARQUE ALMAGRO,132
-29.901862,-71.249327,SANTIAGO,EL CENTRO,132 M
-23.661486,-70.397758,SANTIAGO,EL CENTRO,132 M
-33.450447,-70.632502,SANTIAGO,PARQUE ALMAGRO,132
-33.433433,-70.6601114,SANTIAGO,EL CENTRO,132 V
-36.804768,-73.046522,SANTIAGO,EL CENTRO,132 V
-33.395251,-70.554802,SANTIAGO,EL CENTRO,132 V
-33.436741,-70.645959,SANTIAGO,EL CENTRO,132 V
-20.209281,-70.151593,SANTIAGO,EL CENTRO,132 M
-39.813906,-73.242512,SANTIAGO,EL CENTRO,132 V
-39.813587,-73.238686,SANTIAGO,EL CENTRO,132 M
-23.660952,-70.400826,SANTIAGO,PARQUE ALMAGRO,132
-36.794681,-73.061385,SANTIAGO,PARQUE ALMAGRO,132
-41.475719,-72.967685,SANTIAGO,EL CENTRO,132 V
-29.901862,-71.249327,SANTIAGO,EL CENTRO,132 V
-23.657499,-70.395152,SANTIAGO,EL CENTRO,132 V
-33.487237,-70.751969,SANTIAGO,EL CENTRO,132 M
-46.626879,-72.677331,SANTIAGO,PARQUE ALMAGRO,132
-33.437199,-70.676419,SANTIAGO,EL CENTRO,132 V
-33.436726,-70.649842,SANTIAGO,EL CENTRO,132 V
-33.0394367,-71.6356427,SANTIAGO,PARQUE ALMAGRO,132
-33.431672,-70.66714,SANTIAGO,EL CENTRO,132 M
-38.7150228,-72.5583398,SANTIAGO,EL CENTRO,132 M
-53.073308,-68.506252,SANTIAGO,EL CENTRO,132 M
-33.47232,-70.651937,SANTIAGO,PARQUE ALMAGRO,132
-41.3220401,-72.9904472,SANTIAGO,EL CENTRO,132 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 M
-33.442502,-70.640001,SANTIAGO,PARQUE ALMAGRO,132
-27.344074,-70.366269,SANTIAGO,EL CENTRO,132 M
-18.472662,-70.303708,SANTIAGO,EL CENTRO,132 M
-33.357658,-71.660786,SANTIAGO,EL CENTRO,132 M
-33.435892,-70.658281,SANTIAGO,EL CENTRO,132 V
-55.64989,-67.368514,SANTIAGO,EL CENTRO,132 V
-33.442428,-70.64355,SANTIAGO,PARQUE ALMAGRO,132
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,132
-33.443093,-70.64367,SANTIAGO,PARQUE ALMAGRO,132
-33.4409188,-70.6776375,SANTIAGO,EL CENTRO,132 V
-32.712513,-70.757831,SANTIAGO,EL CENTRO,132 M
-36.804768,-73.046522,SANTIAGO,EL CENTRO,132 M
-33.447318,-70.638575,SANTIAGO,PARQUE ALMAGRO,132
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-18.472662,-70.303708,SANTIAGO,EL CENTRO,132 V
-33.438868,-70.66559,SANTIAGO,EL CENTRO,132 M
-33.438057,-70.661538,SANTIAGO,EL CENTRO,132 M
-33.445708,-70.640309,SANTIAGO,PARQUE ALMAGRO,132
-33.452281,-70.679046,SANTIAGO,EL CENTRO,132 M
-33.433973,-70.683787,SANTIAGO,EL CENTRO,132 M
-33.449303,-70.633061,SANTIAGO,PARQUE ALMAGRO,132
-33.433973,-70.683787,SANTIAGO,EL CENTRO,132 V
-33.450271,-70.633531,SANTIAGO,PARQUE ALMAGRO,132
-18.4803419,-70.3183204,SANTIAGO,EL CENTRO,132 V
-32.630724,-70.714145,SANTIAGO,EL CENTRO,132 M
-33.44932,-70.637913,SANTIAGO,PARQUE ALMAGRO,132
-33.447137,-70.642068,SANTIAGO,PARQUE ALMAGRO,132
-33.442648,-70.639186,SANTIAGO,PARQUE ALMAGRO,132
-33.445002,-70.642555,SANTIAGO,PARQUE ALMAGRO,132
-33.403904,-70.639286,SANTIAGO,PARQUE ALMAGRO,132
-33.444564,-70.653538,SANTIAGO,EL CENTRO,132 M
-54.85438,-67.506268,SANTIAGO,EL CENTRO,132 M
-33.648371,-71.1511272,SANTIAGO,EL CENTRO,132 M
-34.43791,-71.078237,SANTIAGO,EL CENTRO,132 M
-33.436372,-70.656085,SANTIAGO,EL CENTRO,132 V
-33.4431422,-70.6562674,SANTIAGO,EL CENTRO,132 V
-33.445079,-70.659229,SANTIAGO,EL CENTRO,132 V
-33.370409,-70.685122,SANTIAGO,EL CENTRO,132 M
-33.453802,-70.65978,SANTIAGO,PARQUE ALMAGRO,132
-33.382264,-70.55455,SANTIAGO,EL CENTRO,132 M
-33.404404,-70.638962,SANTIAGO,PARQUE ALMAGRO,132
-32.9715835,-71.5418279,SANTIAGO,PARQUE ALMAGRO,132
-36.051036,-71.776867,SANTIAGO,PARQUE ALMAGRO,132
-33.636798,-70.577125,SANTIAGO,EL CENTRO,132 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 M
-33.4400141,-70.6351138,SANTIAGO,PARQUE ALMAGRO,132
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-33.43997,-70.652754,SANTIAGO,EL CENTRO,132 V
-33.582706,-70.671751,SANTIAGO,EL CENTRO,132 V
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 M
-33.43673,-70.670699,SANTIAGO,EL CENTRO,132 V
-32.837677,-70.616698,SANTIAGO,EL CENTRO,132 M
-30.591935,-71.201126,SANTIAGO,PARQUE ALMAGRO,132
-36.608666,-72.111889,SANTIAGO,EL CENTRO,132 V
-33.43569,-70.645778,SANTIAGO,EL CENTRO,132 V
-39.824154,-73.248154,SANTIAGO,EL CENTRO,132 V
-39.812536,-73.226535,SANTIAGO,EL CENTRO,132 M
-33.452878,-70.591736,SANTIAGO,EL CENTRO,132 M
-33.444061,-70.634577,SANTIAGO,PARQUE ALMAGRO,132
-33.450672,-70.639994,SANTIAGO,PARQUE ALMAGRO,132
-33.438842,-70.675601,SANTIAGO,EL CENTRO,132 M
-33.4380181,-70.6624625,SANTIAGO,EL CENTRO,132 M
-33.3898572,-70.5468293,SANTIAGO,EL CENTRO,132 V
-36.608666,-72.111889,SANTIAGO,EL CENTRO,132 V
-33.438379,-70.643527,SANTIAGO,EL CENTRO,132 M
-33.433973,-70.683787,SANTIAGO,EL CENTRO,132 V
-33.4494038,-70.6729405,SANTIAGO,EL CENTRO,132 V
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,132
-33.443009,-70.636418,SANTIAGO,PARQUE ALMAGRO,132
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-34.43791,-71.078237,SANTIAGO,EL CENTRO,132 M
-33.438868,-70.66559,SANTIAGO,EL CENTRO,132 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-33.44656,-70.645413,SANTIAGO,PARQUE ALMAGRO,132
-33.450285,-70.652164,SANTIAGO,PARQUE ALMAGRO,132
-30.413538,-70.929234,SANTIAGO,EL CENTRO,132 V
-33.406854,-70.6609,SANTIAGO,EL CENTRO,132 V
-33.465526,-70.63244,SANTIAGO,PARQUE ALMAGRO,132
-33.453747,-70.662408,SANTIAGO,PARQUE ALMAGRO,132
-38.7202059,-72.6228622,SANTIAGO,PARQUE ALMAGRO,132
-22.842297,-68.202499,SANTIAGO,PARQUE ALMAGRO,132
-39.814369,-73.23996,SANTIAGO,EL CENTRO,132 V
-37.033511,-72.401029,SANTIAGO,PARQUE ALMAGRO,132
-33.438286,-70.658595,SANTIAGO,EL CENTRO,132 M
-33.432517,-70.661798,SANTIAGO,EL CENTRO,132 M
-33.542419,-70.634112,SANTIAGO,PARQUE ALMAGRO,132
-33.436061,-70.642171,SANTIAGO,EL CENTRO,132 V
-45.5766657,-72.0358347,SANTIAGO,EL CENTRO,132 M
-27.344074,-70.366269,SANTIAGO,EL CENTRO,132 V
-39.833603,-73.215386,SANTIAGO,EL CENTRO,132 V
-33.332127,-70.710613,SANTIAGO,PARQUE ALMAGRO,132
-33.448507,-70.640781,SANTIAGO,PARQUE ALMAGRO,132
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 M
-42.376524,-72.415017,SANTIAGO,PARQUE ALMAGRO,132
-33.453295,-70.662474,SANTIAGO,PARQUE ALMAGRO,132
-34.43791,-71.078237,SANTIAGO,EL CENTRO,132 M
-33.459412,-70.653478,SANTIAGO,PARQUE ALMAGRO,132
-33.444937,-70.672373,SANTIAGO,EL CENTRO,132 M
-41.357081,-72.979107,SANTIAGO,EL CENTRO,132 V
-33.478113,-70.741419,SANTIAGO,PARQUE ALMAGRO,132
-38.5336889,-72.439484,SANTIAGO,PARQUE ALMAGRO,132
-34.43791,-71.078237,SANTIAGO,EL CENTRO,132 V
-33.468081,-70.678165,SANTIAGO,EL CENTRO,132 V
-33.0040439,-71.263751,SANTIAGO,PARQUE ALMAGRO,132
-33.601293,-70.696078,SANTIAGO,EL CENTRO,132 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 V
-33.414324,-70.648717,SANTIAGO,EL CENTRO,132 M
-33.438868,-70.66559,SANTIAGO,EL CENTRO,132 M
-33.44236,-70.665547,SANTIAGO,EL CENTRO,132 M
-34.584296,-70.987138,SANTIAGO,EL CENTRO,132 M
-32.883006,-71.244228,SANTIAGO,PARQUE ALMAGRO,132
-33.40684,-70.638858,SANTIAGO,EL CENTRO,132 V
-33.441826,-70.648831,SANTIAGO,EL CENTRO,132 V
-33.473758,-70.659142,SANTIAGO,EL CENTRO,132 M
-32.837677,-70.616698,SANTIAGO,EL CENTRO,132 V
-33.453683,-70.668669,SANTIAGO,PARQUE ALMAGRO,132
-33.293563,-70.882401,SANTIAGO,PARQUE ALMAGRO,132
-33.470115,-70.634898,SANTIAGO,PARQUE ALMAGRO,132
-33.436697,-70.670171,SANTIAGO,PARQUE ALMAGRO,132
-33.444082,-70.604725,SANTIAGO,EL CENTRO,132 M
-33.479374,-70.662939,SANTIAGO,PARQUE ALMAGRO,132
-33.448507,-70.640781,SANTIAGO,PARQUE ALMAGRO,132
-26.919173,-68.26321,SANTIAGO,PARQUE ALMAGRO,132
-33.46063,-70.634425,SANTIAGO,EL CENTRO,132 M
-53.264597,-68.579098,SANTIAGO,EL CENTRO,132 V
-33.440431,-70.676127,SANTIAGO,EL CENTRO,132 V
-52.226861,-68.936694,SANTIAGO,PARQUE ALMAGRO,132
-33.442714,-70.657937,SANTIAGO,EL CENTRO,132 M
-33.456075,-70.663799,SANTIAGO,EL CENTRO,132 M
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,132
-27.344074,-70.366269,SANTIAGO,EL CENTRO,132 M
-33.454832,-70.647312,SANTIAGO,PARQUE ALMAGRO,132
-33.438487,-70.666998,SANTIAGO,EL CENTRO,132 V
-39.812773,-73.247279,SANTIAGO,PARQUE ALMAGRO,132
-33.442714,-70.657937,SANTIAGO,EL CENTRO,132 M
-36.804768,-73.046522,SANTIAGO,EL CENTRO,133 M
-33.436703,-70.645475,SANTIAGO,EL CENTRO,133 V
-33.431101,-70.66915,SANTIAGO,PARQUE ALMAGRO,133
-39.641047,-72.329976,SANTIAGO,EL CENTRO,133 M
-39.840899,-73.242238,SANTIAGO,EL CENTRO,133 M
-29.901862,-71.249327,SANTIAGO,EL CENTRO,133 V
-33.470115,-70.634898,SANTIAGO,PARQUE ALMAGRO,133
-33.438868,-70.66559,SANTIAGO,EL CENTRO,133 V
-33.430826,-70.676189,SANTIAGO,EL CENTRO,133 M
-38.743865,-72.585046,SANTIAGO,PARQUE ALMAGRO,133
-34.9813736,-71.239297,SANTIAGO,PARQUE ALMAGRO,133
-37.033511,-72.401029,SANTIAGO,PARQUE ALMAGRO,133
-33.458907,-70.672953,SANTIAGO,EL CENTRO,133 M
-23.604771,-70.380608,SANTIAGO,EL CENTRO,133 M
